Year,ID,Loc,Block,Border,Row,Tree,Fam,SUR,GLD,HT,DBH,CHT
Sixth,20817,HF,2,0,8,17,AGHS1,NA,NA,7.0104,11.43,3.9622
Sixth,20818,HF,2,0,8,18,AGHS1,NA,NA,7.0104,8.89,3.9622
Sixth,20819,HF,2,0,8,19,AGHS1,NA,NA,6.7056,5.842,3.6574
Sixth,20917,HF,2,0,9,17,AGHS1,NA,NA,6.4008,9.398,3.0478
Sixth,20918,HF,2,0,9,18,AGHS1,NA,NA,6.096,9.398,2.2858
Sixth,20919,HF,2,0,9,19,AGHS1,NA,NA,5.9436,10.16,2.8954
Sixth,21202,HF,3,0,12,2,AGHS1,NA,NA,7.9248,11.176,5.4861
Sixth,21203,HF,3,0,12,3,AGHS1,NA,NA,7.7724,8.89,3.9622
Sixth,21204,HF,3,0,12,4,AGHS1,NA,NA,7.7724,9.652,3.0478
Sixth,21302,HF,3,0,13,2,AGHS1,NA,NA,6.7056,9.652,4.7241
Sixth,21303,HF,3,0,13,3,AGHS1,NA,NA,6.7056,8.89,4.7241
Sixth,21304,HF,3,0,13,4,AGHS1,NA,NA,6.4008,7.62,3.8098
Sixth,21402,HF,3,0,14,2,AGHS1,NA,NA,7.4676,12.192,0.5334
Sixth,21403,HF,3,0,14,3,AGHS1,NA,NA,7.62,11.43,2.219
Sixth,21404,HF,3,0,14,4,AGHS1,NA,NA,7.3152,9.652,1.1684
Sixth,21727,HF,4,0,17,27,AGHS1,NA,NA,6.096,10.414,2.743
Sixth,21728,HF,4,0,17,28,AGHS1,NA,NA,5.7912,9.652,2.4382
Sixth,21729,HF,4,0,17,29,AGHS1,NA,NA,4.8768,7.62,0.9906
Sixth,21827,HF,4,0,18,27,AGHS1,NA,NA,6.4008,9.906,2.4382
Sixth,21828,HF,4,0,18,28,AGHS1,NA,NA,6.7056,9.652,0.9174
Sixth,21829,HF,4,0,18,29,AGHS1,NA,NA,6.096,7.112,0.1346
Sixth,21927,HF,4,0,19,27,AGHS1,NA,NA,7.0104,9.652,2.1334
Sixth,21928,HF,4,0,19,28,AGHS1,NA,NA,6.7056,7.62,2.743
Sixth,21929,HF,4,0,19,29,AGHS1,NA,NA,6.096,7.112,1.6458
Sixth,20217,HF,1,0,2,17,AGHS2,NA,NA,NA,NA,NA
Sixth,20218,HF,1,0,2,18,AGHS2,NA,NA,6.4008,10.922,1.433
Sixth,20219,HF,1,0,2,19,AGHS2,NA,NA,5.4864,9.144,0.508
Sixth,20317,HF,1,0,3,17,AGHS2,NA,NA,6.7056,10.414,1.1938
Sixth,20318,HF,1,0,3,18,AGHS2,NA,NA,NA,NA,NA
Sixth,20319,HF,1,0,3,19,AGHS2,NA,NA,4.8768,4.572,1.5239
Sixth,20417,HF,1,0,4,17,AGHS2,NA,NA,6.4008,9.652,3.8402
Sixth,20418,HF,1,0,4,18,AGHS2,NA,NA,6.096,9.906,1.143
Sixth,20419,HF,1,0,4,19,AGHS2,NA,NA,6.4008,11.176,3.3221
Sixth,20722,HF,2,0,7,22,AGHS2,NA,NA,5.7912,7.366,3.9622
Sixth,20723,HF,2,0,7,23,AGHS2,NA,NA,5.9436,9.398,3.6574
Sixth,20724,HF,2,0,7,24,AGHS2,NA,NA,5.1816,6.096,3.9622
Sixth,20822,HF,2,0,8,22,AGHS2,NA,NA,7.0104,8.128,5.6574
Sixth,20823,HF,2,0,8,23,AGHS2,NA,NA,7.0104,8.89,4.1145
Sixth,20824,HF,2,0,8,24,AGHS2,NA,NA,7.0104,9.906,3.505
Sixth,20922,HF,2,0,9,22,AGHS2,NA,NA,5.4864,8.89,4.8765
Sixth,20923,HF,2,0,9,23,AGHS2,NA,NA,5.7912,10.414,4.2669
Sixth,20924,HF,2,0,9,24,AGHS2,NA,NA,5.4864,9.398,1.911
Sixth,21212,HF,3,0,12,12,AGHS2,NA,NA,7.3152,9.652,4.5717
Sixth,21213,HF,3,0,12,13,AGHS2,NA,NA,7.3152,10.16,4.5717
Sixth,21214,HF,3,0,12,14,AGHS2,NA,NA,7.3152,10.16,3.505
Sixth,21312,HF,3,0,13,12,AGHS2,NA,NA,7.0104,8.89,3.9622
Sixth,21313,HF,3,0,13,13,AGHS2,NA,NA,6.4008,8.89,3.9622
Sixth,21314,HF,3,0,13,14,AGHS2,NA,NA,6.7056,9.398,4.5717
Sixth,21412,HF,3,0,14,12,AGHS2,NA,NA,7.3152,11.43,4.8765
Sixth,21413,HF,3,0,14,13,AGHS2,NA,NA,7.3152,10.922,1.5239
Sixth,21414,HF,3,0,14,14,AGHS2,NA,NA,7.4676,11.43,1.4477
Sixth,21702,HF,4,0,17,2,AGHS2,NA,NA,7.3152,10.668,3.8707
Sixth,21703,HF,4,0,17,3,AGHS2,NA,NA,7.3152,9.652,4.7241
Sixth,21704,HF,4,0,17,4,AGHS2,NA,NA,7.3152,10.414,4.4193
Sixth,21802,HF,4,0,18,2,AGHS2,NA,NA,6.7056,9.652,3.6574
Sixth,21803,HF,4,0,18,3,AGHS2,NA,NA,6.7056,10.414,3.6574
Sixth,21804,HF,4,0,18,4,AGHS2,NA,NA,6.7056,7.62,4.5717
Sixth,21902,HF,4,0,19,2,AGHS2,NA,NA,6.7056,10.16,3.8098
Sixth,21903,HF,4,0,19,3,AGHS2,NA,NA,6.7056,9.652,3.2002
Sixth,21904,HF,4,0,19,4,AGHS2,NA,NA,6.7056,10.16,3.8098
Sixth,20202,HF,1,0,2,2,AGHS3,NA,NA,NA,NA,NA
Sixth,20203,HF,1,0,2,3,AGHS3,NA,NA,NA,NA,NA
Sixth,20204,HF,1,0,2,4,AGHS3,NA,NA,5.4864,10.668,0.4064
Sixth,20302,HF,1,0,3,2,AGHS3,NA,NA,5.7912,12.954,4.5717
Sixth,20303,HF,1,0,3,3,AGHS3,NA,NA,6.096,9.398,2.6516
Sixth,20304,HF,1,0,3,4,AGHS3,NA,NA,5.7912,11.176,1.3715
Sixth,20402,HF,1,0,4,2,AGHS3,NA,NA,5.4864,10.16,0.3048
Sixth,20403,HF,1,0,4,3,AGHS3,NA,NA,5.4864,9.906,1.1196
Sixth,20404,HF,1,0,4,4,AGHS3,NA,NA,NA,NA,NA
Sixth,20727,HF,2,0,7,27,AGHS3,NA,NA,NA,NA,NA
Sixth,20728,HF,2,0,7,28,AGHS3,NA,NA,4.2672,5.08,0.9906
Sixth,20729,HF,2,0,7,29,AGHS3,NA,NA,5.4864,10.414,1.2954
Sixth,20827,HF,2,0,8,27,AGHS3,NA,NA,5.4864,10.922,0.9652
Sixth,20828,HF,2,0,8,28,AGHS3,NA,NA,6.096,11.938,1.3715
Sixth,20829,HF,2,0,8,29,AGHS3,NA,NA,4.572,5.334,1.6153
Sixth,20927,HF,2,0,9,27,AGHS3,NA,NA,4.572,7.112,1.5239
Sixth,20928,HF,2,0,9,28,AGHS3,NA,NA,4.572,8.636,1.8287
Sixth,20929,HF,2,0,9,29,AGHS3,NA,NA,4.4196,8.636,0.254
Sixth,21207,HF,3,0,12,7,AGHS3,NA,NA,6.7056,10.668,4.1145
Sixth,21208,HF,3,0,12,8,AGHS3,NA,NA,7.0104,9.652,3.9622
Sixth,21209,HF,3,0,12,9,AGHS3,NA,NA,7.0104,8.636,3.9622
Sixth,21307,HF,3,0,13,7,AGHS3,NA,NA,6.4008,8.382,3.9622
Sixth,21308,HF,3,0,13,8,AGHS3,NA,NA,6.4008,10.16,4.4193
Sixth,21309,HF,3,0,13,9,AGHS3,NA,NA,5.7912,8.636,3.8098
Sixth,21407,HF,3,0,14,7,AGHS3,NA,NA,7.0104,11.43,1.8287
Sixth,21408,HF,3,0,14,8,AGHS3,NA,NA,7.3152,11.176,1.7677
Sixth,21409,HF,3,0,14,9,AGHS3,NA,NA,7.0104,12.7,1.8287
Sixth,21717,HF,4,0,17,17,AGHS3,NA,NA,5.4864,8.89,1.9811
Sixth,21718,HF,4,0,17,18,AGHS3,NA,NA,5.4864,10.16,2.8954
Sixth,21719,HF,4,0,17,19,AGHS3,NA,NA,5.1816,8.382,2.8954
Sixth,21817,HF,4,0,18,17,AGHS3,NA,NA,5.4864,10.16,2.9868
Sixth,21818,HF,4,0,18,18,AGHS3,NA,NA,5.7912,10.668,3.505
Sixth,21819,HF,4,0,18,19,AGHS3,NA,NA,5.7912,9.398,3.3221
Sixth,21917,HF,4,0,19,17,AGHS3,NA,NA,6.7056,11.938,2.1334
Sixth,21918,HF,4,0,19,18,AGHS3,NA,NA,6.7056,10.668,2.4382
Sixth,21919,HF,4,0,19,19,AGHS3,NA,NA,6.7056,11.176,1.2191
Sixth,20227,HF,1,0,2,27,AGHS4,NA,NA,4.2672,7.366,0.127
Sixth,20228,HF,1,0,2,28,AGHS4,NA,NA,NA,NA,NA
Sixth,20229,HF,1,0,2,29,AGHS4,NA,NA,5.7912,12.7,0.4318
Sixth,20327,HF,1,0,3,27,AGHS4,NA,NA,NA,NA,NA
Sixth,20328,HF,1,0,3,28,AGHS4,NA,NA,5.4864,12.446,0.5334
Sixth,20329,HF,1,0,3,29,AGHS4,NA,NA,5.4864,9.652,0.5588
Sixth,20427,HF,1,0,4,27,AGHS4,NA,NA,5.7912,12.192,0.762
Sixth,20428,HF,1,0,4,28,AGHS4,NA,NA,5.7912,12.954,3.0478
Sixth,20429,HF,1,0,4,29,AGHS4,NA,NA,5.4864,12.7,0.4318
Sixth,20702,HF,2,0,7,2,AGHS4,NA,NA,6.4008,10.16,0.5334
Sixth,20703,HF,2,0,7,3,AGHS4,NA,NA,6.4008,12.7,0.9398
Sixth,20704,HF,2,0,7,4,AGHS4,NA,NA,6.4008,12.7,1.9881
Sixth,20802,HF,2,0,8,2,AGHS4,NA,NA,6.858,13.208,2.1639
Sixth,20803,HF,2,0,8,3,AGHS4,NA,NA,6.7056,10.922,4.2669
Sixth,20804,HF,2,0,8,4,AGHS4,NA,NA,6.7056,11.684,1.9811
Sixth,20902,HF,2,0,9,2,AGHS4,NA,NA,6.7056,10.16,0.9652
Sixth,20903,HF,2,0,9,3,AGHS4,NA,NA,7.0104,12.192,4.2669
Sixth,20904,HF,2,0,9,4,AGHS4,NA,NA,7.0104,11.684,3.8098
Sixth,21222,HF,3,0,12,22,AGHS4,NA,NA,7.0104,10.16,2.743
Sixth,21223,HF,3,0,12,23,AGHS4,NA,NA,7.1628,11.43,1.8287
Sixth,21224,HF,3,0,12,24,AGHS4,NA,NA,6.7056,9.652,1.4629
Sixth,21322,HF,3,0,13,22,AGHS4,NA,NA,6.096,9.398,3.505
Sixth,21323,HF,3,0,13,23,AGHS4,NA,NA,6.4008,11.43,3.0478
Sixth,21324,HF,3,0,13,24,AGHS4,NA,NA,6.4008,10.922,2.2858
Sixth,21422,HF,3,0,14,22,AGHS4,NA,NA,5.7912,9.652,0.7874
Sixth,21423,HF,3,0,14,23,AGHS4,NA,NA,6.4008,11.43,0.254
Sixth,21424,HF,3,0,14,24,AGHS4,NA,NA,6.4008,12.446,0.381
Sixth,21707,HF,4,0,17,7,AGHS4,NA,NA,6.4008,10.16,4.1145
Sixth,21708,HF,4,0,17,8,AGHS4,NA,NA,6.4008,10.922,3.352
Sixth,21709,HF,4,0,17,9,AGHS4,NA,NA,6.4008,10.922,2.743
Sixth,21807,HF,4,0,18,7,AGHS4,NA,NA,5.7912,12.192,4.5717
Sixth,21808,HF,4,0,18,8,AGHS4,NA,NA,5.7912,9.398,4.1145
Sixth,21809,HF,4,0,18,9,AGHS4,NA,NA,5.7912,10.414,4.5717
Sixth,21907,HF,4,0,19,7,AGHS4,NA,NA,6.4008,11.684,3.0478
Sixth,21908,HF,4,0,19,8,AGHS4,NA,NA,6.4008,12.446,2.5906
Sixth,21909,HF,4,0,19,9,AGHS4,NA,NA,6.4008,11.43,1.8287
Sixth,10212,Tech,1,0,2,12,AGH2,NA,NA,NA,NA,NA
Sixth,10213,Tech,1,0,2,13,AGH2,NA,NA,6.096,9.652,0.927
Sixth,10214,Tech,1,0,2,14,AGH2,NA,NA,6.7056,9.652,0.559
Sixth,10312,Tech,1,0,3,12,AGH2,NA,NA,6.4008,11.176,1.219
Sixth,10313,Tech,1,0,3,13,AGH2,NA,NA,6.096,8.128,0.61
Sixth,10314,Tech,1,0,3,14,AGH2,NA,NA,7.0104,9.652,0.534
Sixth,10412,Tech,1,0,4,12,AGH2,NA,NA,NA,NA,NA
Sixth,10413,Tech,1,0,4,13,AGH2,NA,NA,NA,NA,NA
Sixth,10414,Tech,1,0,4,14,AGH2,NA,NA,6.7056,10.922,0.889
Sixth,10717,Tech,2,0,7,17,AGH2,NA,NA,NA,NA,NA
Sixth,10718,Tech,2,0,7,18,AGH2,NA,NA,6.4008,8.89,0.762
Sixth,10719,Tech,2,0,7,19,AGH2,NA,NA,7.0104,8.636,1.219
Sixth,10817,Tech,2,0,8,17,AGH2,NA,NA,7.0104,9.906,0.61
Sixth,10818,Tech,2,0,8,18,AGH2,NA,NA,NA,NA,NA
Sixth,10819,Tech,2,0,8,19,AGH2,NA,NA,NA,NA,NA
Sixth,10917,Tech,2,0,9,17,AGH2,NA,NA,8.5344,9.652,1.168
Sixth,10918,Tech,2,0,9,18,AGH2,NA,NA,5.4864,8.636,0.914
Sixth,10919,Tech,2,0,9,19,AGH2,NA,NA,NA,NA,NA
Sixth,11207,Tech,3,0,12,7,AGH2,NA,NA,7.9248,8.636,3.505
Sixth,11208,Tech,3,0,12,8,AGH2,NA,NA,8.2296,10.16,1.585
Sixth,11209,Tech,3,0,12,9,AGH2,NA,NA,7.0104,10.16,2.804
Sixth,11307,Tech,3,0,13,7,AGH2,NA,NA,9.4488,12.192,3.505
Sixth,11308,Tech,3,0,13,8,AGH2,NA,NA,8.5344,11.938,3.399
Sixth,11309,Tech,3,0,13,9,AGH2,NA,NA,9.144,10.922,3.292
Sixth,11407,Tech,3,0,14,7,AGH2,NA,NA,7.62,11.43,3.551
Sixth,11408,Tech,3,0,14,8,AGH2,NA,NA,7.62,8.636,2.636
Sixth,11409,Tech,3,0,14,9,AGH2,NA,NA,8.5344,12.954,3.353
Sixth,11727,Tech,4,0,17,27,AGH2,NA,NA,7.0104,9.652,1.554
Sixth,11728,Tech,4,0,17,28,AGH2,NA,NA,7.0104,9.398,1.981
Sixth,11729,Tech,4,0,17,29,AGH2,NA,NA,6.096,10.16,1.494
Sixth,11827,Tech,4,0,18,27,AGH2,NA,NA,7.3152,11.684,2.1639
Sixth,11828,Tech,4,0,18,28,AGH2,NA,NA,7.3152,9.906,1.3715
Sixth,11829,Tech,4,0,18,29,AGH2,NA,NA,7.0104,9.398,0.3048
Sixth,11927,Tech,4,0,19,27,AGH2,NA,NA,NA,NA,2.1639
Sixth,11928,Tech,4,0,19,28,AGH2,NA,NA,7.0104,10.16,2.8954
Sixth,11929,Tech,4,0,19,29,AGH2,NA,NA,6.7056,8.636,2.1944
Sixth,10217,Tech,1,0,2,17,AGH25,NA,NA,7.3152,10.922,0.737
Sixth,10218,Tech,1,0,2,18,AGH25,NA,NA,8.2296,9.144,1.016
Sixth,10219,Tech,1,0,2,19,AGH25,NA,NA,7.0104,7.874,1.524
Sixth,10317,Tech,1,0,3,17,AGH25,NA,NA,NA,NA,NA
Sixth,10318,Tech,1,0,3,18,AGH25,NA,NA,8.2296,9.398,0.94
Sixth,10319,Tech,1,0,3,19,AGH25,NA,NA,NA,NA,NA
Sixth,10417,Tech,1,0,4,17,AGH25,NA,NA,6.096,9.906,1.321
Sixth,10418,Tech,1,0,4,18,AGH25,NA,NA,7.3152,10.668,0.432
Sixth,10419,Tech,1,0,4,19,AGH25,NA,NA,7.0104,10.414,0.686
Sixth,10722,Tech,2,0,7,22,AGH25,NA,NA,6.7056,9.398,2.134
Sixth,10723,Tech,2,0,7,23,AGH25,NA,NA,7.0104,10.414,1.245
Sixth,10724,Tech,2,0,7,24,AGH25,NA,NA,7.0104,10.922,1.372
Sixth,10822,Tech,2,0,8,22,AGH25,NA,NA,8.2296,8.128,1.951
Sixth,10823,Tech,2,0,8,23,AGH25,NA,NA,7.9248,9.652,2.225
Sixth,10824,Tech,2,0,8,24,AGH25,NA,NA,7.62,9.652,3.2
Sixth,10922,Tech,2,0,9,22,AGH25,NA,NA,NA,NA,NA
Sixth,10923,Tech,2,0,9,23,AGH25,NA,NA,7.9248,10.922,0.61
Sixth,10924,Tech,2,0,9,24,AGH25,NA,NA,6.4008,8.89,1.524
Sixth,11227,Tech,3,0,12,27,AGH25,NA,NA,9.144,10.668,2.667
Sixth,11228,Tech,3,0,12,28,AGH25,NA,NA,7.3152,8.89,2.743
Sixth,11229,Tech,3,0,12,29,AGH25,NA,NA,9.4488,10.414,2.895
Sixth,11327,Tech,3,0,13,27,AGH25,NA,NA,7.0104,10.414,3.261
Sixth,11328,Tech,3,0,13,28,AGH25,NA,NA,8.5344,11.938,3.441
Sixth,11329,Tech,3,0,13,29,AGH25,NA,NA,8.5344,8.89,2.738
Sixth,11427,Tech,3,0,14,27,AGH25,NA,NA,7.9248,11.176,3.398
Sixth,11428,Tech,3,0,14,28,AGH25,NA,NA,7.3152,10.668,1.981
Sixth,11429,Tech,3,0,14,29,AGH25,NA,NA,8.2296,12.954,3.109
Sixth,11707,Tech,4,0,17,7,AGH25,NA,NA,9.7536,12.446,3.38
Sixth,11708,Tech,4,0,17,8,AGH25,NA,NA,9.7536,10.922,3.871
Sixth,11709,Tech,4,0,17,9,AGH25,NA,NA,9.4488,12.954,4.998
Sixth,11807,Tech,4,0,18,7,AGH25,NA,NA,6.4008,7.366,3.353
Sixth,11808,Tech,4,0,18,8,AGH25,NA,NA,8.2296,11.43,4.602
Sixth,11809,Tech,4,0,18,9,AGH25,NA,NA,9.144,14.224,3.962
Sixth,11907,Tech,4,0,19,7,AGH25,NA,NA,7.9248,10.922,3.7183
Sixth,11908,Tech,4,0,19,8,AGH25,NA,NA,7.9248,8.128,2.5601
Sixth,11909,Tech,4,0,19,9,AGH25,NA,NA,7.9248,11.176,1.7372
Sixth,10227,Tech,1,0,2,27,AGHS1,NA,NA,7.9248,9.398,2.499
Sixth,10228,Tech,1,0,2,28,AGHS1,NA,NA,7.62,10.414,1.346
Sixth,10229,Tech,1,0,2,29,AGHS1,NA,NA,7.62,10.16,0.635
Sixth,10327,Tech,1,0,3,27,AGHS1,NA,NA,8.5344,10.414,4.45
Sixth,10328,Tech,1,0,3,28,AGHS1,NA,NA,8.8392,10.16,4.267
Sixth,10329,Tech,1,0,3,29,AGHS1,NA,NA,8.2296,9.652,3.749
Sixth,10427,Tech,1,0,4,27,AGHS1,NA,NA,9.7536,11.176,5.943
Sixth,10428,Tech,1,0,4,28,AGHS1,NA,NA,9.4488,10.922,5.181
Sixth,10429,Tech,1,0,4,29,AGHS1,NA,NA,9.144,10.922,4.572
Sixth,10702,Tech,2,0,7,2,AGHS1,NA,NA,9.4488,10.922,5.334
Sixth,10703,Tech,2,0,7,3,AGHS1,NA,NA,10.0584,11.684,5.786
Sixth,10704,Tech,2,0,7,4,AGHS1,NA,NA,10.3632,11.176,6.553
Sixth,10802,Tech,2,0,8,2,AGHS1,NA,NA,8.8392,11.684,4.572
Sixth,10803,Tech,2,0,8,3,AGHS1,NA,NA,9.7536,10.668,7.315
Sixth,10804,Tech,2,0,8,4,AGHS1,NA,NA,10.3632,11.176,5.425
Sixth,10902,Tech,2,0,9,2,AGHS1,NA,NA,9.7536,12.7,1.676
Sixth,10903,Tech,2,0,9,3,AGHS1,NA,NA,10.3632,11.684,5.943
Sixth,10904,Tech,2,0,9,4,AGHS1,NA,NA,10.9728,11.684,6.4
Sixth,11217,Tech,3,0,12,17,AGHS1,NA,NA,10.0584,11.43,5.791
Sixth,11218,Tech,3,0,12,18,AGHS1,NA,NA,10.3632,11.176,6.096
Sixth,11219,Tech,3,0,12,19,AGHS1,NA,NA,10.668,11.938,6.096
Sixth,11317,Tech,3,0,13,17,AGHS1,NA,NA,11.2776,10.414,6.4
Sixth,11318,Tech,3,0,13,18,AGHS1,NA,NA,10.0584,11.938,7.01
Sixth,11319,Tech,3,0,13,19,AGHS1,NA,NA,10.3632,12.192,6.096
Sixth,11417,Tech,3,0,14,17,AGHS1,NA,NA,10.3632,11.176,7.162
Sixth,11418,Tech,3,0,14,18,AGHS1,NA,NA,11.2776,11.938,5.837
Sixth,11419,Tech,3,0,14,19,AGHS1,NA,NA,10.9728,9.906,2.636
Sixth,11712,Tech,4,0,17,12,AGHS1,NA,NA,NA,NA,6.063
Sixth,11713,Tech,4,0,17,13,AGHS1,NA,NA,10.0584,13.208,7.62
Sixth,11714,Tech,4,0,17,14,AGHS1,NA,NA,9.4488,8.382,7.647
Sixth,11812,Tech,4,0,18,12,AGHS1,NA,NA,10.3632,12.192,NA
Sixth,11813,Tech,4,0,18,13,AGHS1,NA,NA,10.0584,9.652,6.309
Sixth,11814,Tech,4,0,18,14,AGHS1,NA,NA,10.0584,11.176,6.4157
Sixth,11912,Tech,4,0,19,12,AGHS1,NA,NA,10.0584,9.652,4.2365
Sixth,11913,Tech,4,0,19,13,AGHS1,NA,NA,9.7536,11.684,5.547
Sixth,11914,Tech,4,0,19,14,AGHS1,NA,NA,9.7536,11.43,5.6385
Sixth,10222,Tech,1,0,2,22,AGHS2,NA,NA,7.9248,8.89,2.454
Sixth,10223,Tech,1,0,2,23,AGHS2,NA,NA,8.5344,10.922,3.078
Sixth,10224,Tech,1,0,2,24,AGHS2,NA,NA,9.144,10.16,3.109
Sixth,10322,Tech,1,0,3,22,AGHS2,NA,NA,8.8392,10.414,5.181
Sixth,10323,Tech,1,0,3,23,AGHS2,NA,NA,9.144,10.414,3.353
Sixth,10324,Tech,1,0,3,24,AGHS2,NA,NA,9.4488,11.176,2.362
Sixth,10422,Tech,1,0,4,22,AGHS2,NA,NA,8.8392,10.668,5.181
Sixth,10423,Tech,1,0,4,23,AGHS2,NA,NA,9.144,10.16,5.273
Sixth,10424,Tech,1,0,4,24,AGHS2,NA,NA,9.144,10.414,5.029
Sixth,10707,Tech,2,0,7,7,AGHS2,NA,NA,10.668,11.43,5.486
Sixth,10708,Tech,2,0,7,8,AGHS2,NA,NA,10.668,10.668,5.791
Sixth,10709,Tech,2,0,7,9,AGHS2,NA,NA,10.3632,12.446,5.486
Sixth,10807,Tech,2,0,8,7,AGHS2,NA,NA,10.3632,10.668,5.791
Sixth,10808,Tech,2,0,8,8,AGHS2,NA,NA,10.3632,10.668,6.111
Sixth,10809,Tech,2,0,8,9,AGHS2,NA,NA,10.9728,11.43,6.309
Sixth,10907,Tech,2,0,9,7,AGHS2,NA,NA,10.3632,9.906,6.4
Sixth,10908,Tech,2,0,9,8,AGHS2,NA,NA,11.2776,12.192,8.229
Sixth,10909,Tech,2,0,9,9,AGHS2,NA,NA,10.668,10.668,5.181
Sixth,11212,Tech,3,0,12,12,AGHS2,NA,NA,10.9728,12.192,5.943
Sixth,11213,Tech,3,0,12,13,AGHS2,NA,NA,11.2776,11.43,6.858
Sixth,11214,Tech,3,0,12,14,AGHS2,NA,NA,9.7536,10.922,5.745
Sixth,11312,Tech,3,0,13,12,AGHS2,NA,NA,11.5824,12.446,7.239
Sixth,11313,Tech,3,0,13,13,AGHS2,NA,NA,10.9728,10.922,7.162
Sixth,11314,Tech,3,0,13,14,AGHS2,NA,NA,7.0104,11.176,6.4
Sixth,11412,Tech,3,0,14,12,AGHS2,NA,NA,10.668,11.684,7.315
Sixth,11413,Tech,3,0,14,13,AGHS2,NA,NA,10.668,11.176,6.644
Sixth,11414,Tech,3,0,14,14,AGHS2,NA,NA,10.9728,12.7,6.705
Sixth,11702,Tech,4,0,17,2,AGHS2,NA,NA,8.8392,10.16,6.218
Sixth,11703,Tech,4,0,17,3,AGHS2,NA,NA,9.4488,10.922,6.446
Sixth,11704,Tech,4,0,17,4,AGHS2,NA,NA,9.7536,11.43,5.486
Sixth,11802,Tech,4,0,18,2,AGHS2,NA,NA,9.7536,10.922,5.639
Sixth,11803,Tech,4,0,18,3,AGHS2,NA,NA,9.7536,11.176,6.727
Sixth,11804,Tech,4,0,18,4,AGHS2,NA,NA,9.4488,10.16,5.151
Sixth,11902,Tech,4,0,19,2,AGHS2,NA,NA,9.7536,11.176,4.7241
Sixth,11903,Tech,4,0,19,3,AGHS2,NA,NA,9.144,10.922,4.5961
Sixth,11904,Tech,4,0,19,4,AGHS2,NA,NA,8.8392,10.668,4.907
Sixth,10202,Tech,1,0,2,2,AGHS3,NA,NA,7.62,10.668,3.033
Sixth,10203,Tech,1,0,2,3,AGHS3,NA,NA,8.2296,10.414,2.652
Sixth,10204,Tech,1,0,2,4,AGHS3,NA,NA,8.5344,10.922,4.115
Sixth,10302,Tech,1,0,3,2,AGHS3,NA,NA,8.2296,11.176,3.383
Sixth,10303,Tech,1,0,3,3,AGHS3,NA,NA,7.62,10.668,3.55
Sixth,10304,Tech,1,0,3,4,AGHS3,NA,NA,9.144,11.43,5.303
Sixth,10402,Tech,1,0,4,2,AGHS3,NA,NA,7.9248,11.176,3.657
Sixth,10403,Tech,1,0,4,3,AGHS3,NA,NA,7.62,10.16,4.343
Sixth,10404,Tech,1,0,4,4,AGHS3,NA,NA,8.2296,11.43,4.145
Sixth,10727,Tech,2,0,7,27,AGHS3,NA,NA,NA,NA,NA
Sixth,10728,Tech,2,0,7,28,AGHS3,NA,NA,9.4488,12.954,4.115
Sixth,10729,Tech,2,0,7,29,AGHS3,NA,NA,8.2296,10.414,3.657
Sixth,10827,Tech,2,0,8,27,AGHS3,NA,NA,9.4488,13.97,0.711
Sixth,10828,Tech,2,0,8,28,AGHS3,NA,NA,8.5344,11.176,4.822
Sixth,10829,Tech,2,0,8,29,AGHS3,NA,NA,7.9248,10.922,4.267
Sixth,10927,Tech,2,0,9,27,AGHS3,NA,NA,8.2296,10.16,2.449
Sixth,10928,Tech,2,0,9,28,AGHS3,NA,NA,8.5344,11.938,5.029
Sixth,10929,Tech,2,0,9,29,AGHS3,NA,NA,8.2296,11.684,4.48
Sixth,11222,Tech,3,0,12,22,AGHS3,NA,NA,10.0584,10.668,6.858
Sixth,11223,Tech,3,0,12,23,AGHS3,NA,NA,10.3632,12.954,5.76
Sixth,11224,Tech,3,0,12,24,AGHS3,NA,NA,10.3632,12.446,5.867
Sixth,11322,Tech,3,0,13,22,AGHS3,NA,NA,10.3632,11.176,5.532
Sixth,11323,Tech,3,0,13,23,AGHS3,NA,NA,10.668,12.7,5.319
Sixth,11324,Tech,3,0,13,24,AGHS3,NA,NA,10.0584,11.938,5.181
Sixth,11422,Tech,3,0,14,22,AGHS3,NA,NA,10.668,13.97,3.444
Sixth,11423,Tech,3,0,14,23,AGHS3,NA,NA,NA,NA,NA
Sixth,11424,Tech,3,0,14,24,AGHS3,NA,NA,8.8392,9.652,4.724
Sixth,11717,Tech,4,0,17,17,AGHS3,NA,NA,9.4488,11.176,3.2
Sixth,11718,Tech,4,0,17,18,AGHS3,NA,NA,10.9728,13.462,NA
Sixth,11719,Tech,4,0,17,19,AGHS3,NA,NA,10.3632,11.43,4.816
Sixth,11817,Tech,4,0,18,17,AGHS3,NA,NA,9.144,8.382,5.8366
Sixth,11818,Tech,4,0,18,18,AGHS3,NA,NA,9.4488,10.414,4.4193
Sixth,11819,Tech,4,0,18,19,AGHS3,NA,NA,9.4488,11.938,6.0195
Sixth,11917,Tech,4,0,19,17,AGHS3,NA,NA,9.144,11.43,5.7909
Sixth,11918,Tech,4,0,19,18,AGHS3,NA,NA,9.144,12.192,8.6863
Sixth,11919,Tech,4,0,19,19,AGHS3,NA,NA,8.8392,10.922,6.0957
Sixth,10207,Tech,1,0,2,7,AGHS4,NA,NA,8.2296,10.922,1.523
Sixth,10208,Tech,1,0,2,8,AGHS4,NA,NA,8.5344,12.446,0.483
